status_id,num_like,num_love,num_wow,num_haha,num_sad,num_angry
5281959998_10150470346039999,268,0,0,0,0,0
5281959998_10150470339169999,327,0,0,0,0,0
5281959998_10150470334024999,374,0,0,0,0,0
5281959998_10150470328484999,11143,0,0,0,0,0
5281959998_10150470323204999,867,0,0,0,0,0
5281959998_10150470317629999,261,0,0,0,0,0
5281959998_10150470310824999,342,0,0,0,0,0
5281959998_10150470300069999,414,0,0,0,0,0
5281959998_10150470293214999,184,0,0,0,0,0
5281959998_10150470288064999,2778,0,1,0,0,0
5281959998_10150470281889999,125,0,0,0,0,0
5281959998_10150470276234999,284,0,0,0,0,0
5281959998_10150470268504999,371,0,0,0,0,0
5281959998_10150470261639999,884,0,0,0,0,0
5281959998_10150470255539999,760,0,0,0,0,0
5281959998_10150470249749999,298,0,0,0,0,0
5281959998_10150470243044999,160,0,0,0,0,0
5281959998_10150470235344999,160,0,0,0,0,0
5281959998_10150470229249999,373,0,0,0,0,0
5281959998_10150470223724999,544,0,0,0,0,0
5281959998_10150470217784999,1151,0,0,0,0,0
5281959998_10150470210529999,3154,0,0,0,0,0
5281959998_10150470204894999,747,0,0,0,0,0
5281959998_10150470198289999,325,0,0,0,0,0
5281959998_10150470192339999,418,0,0,0,0,0
5281959998_10150470187214999,349,0,0,0,0,0
5281959998_10150470181274999,176,0,0,0,0,0
5281959998_10150470173794999,829,0,0,0,0,0
5281959998_10150470167569999,69,0,0,0,0,0
5281959998_10150470160664999,1590,0,0,0,0,0
5281959998_10150470152434999,511,0,0,0,0,0
5281959998_10150470129089999,205,0,0,0,0,0
5281959998_10150470123139999,554,0,0,0,0,0
5281959998_10150470116369999,518,0,0,0,0,0
5281959998_10150470108999999,290,0,0,0,0,0
5281959998_10150470101684999,623,0,0,0,0,0
5281959998_10150470092689999,226,0,0,0,0,0
5281959998_10150470086274999,279,0,0,0,0,0
5281959998_10150470079699999,515,0,0,0,0,0
5281959998_10150470073634999,188,0,0,0,0,0
5281959998_10150470068094999,463,0,0,0,0,0
5281959998_10150470060924999,434,0,0,0,0,0
5281959998_10150470052854999,375,0,0,0,0,0
5281959998_10150470042984999,217,0,0,0,0,0
5281959998_10150470034299999,386,0,0,0,0,0
5281959998_10150470024039999,629,0,0,0,0,0
5281959998_10150470017299999,143,0,0,0,0,0
5281959998_10150470009674999,842,0,0,0,0,0
5281959998_10150470006624999,1634,0,0,0,0,0
5281959998_10150470003939999,178,0,0,0,0,0
5281959998_10150470001829999,297,0,0,0,0,0
5281959998_10150469997954999,663,0,0,0,0,0
5281959998_10150469995704999,170,0,0,0,0,0
5281959998_10150469993139999,612,0,0,0,0,0
5281959998_10150469991024999,580,0,0,0,0,0
5281959998_10150469988924999,453,0,0,0,0,0
5281959998_10150469984774999,97,0,0,0,0,0
5281959998_10150469980004999,166,0,0,0,0,0
5281959998_10150469974909999,358,0,0,0,0,0
5281959998_10150469969954999,487,0,0,0,0,0
5281959998_10150469958539999,123,0,0,0,0,0
5281959998_10150469942704999,193,0,0,0,0,0
5281959998_10150469935814999,190,0,0,0,0,0
5281959998_10150469930054999,230,0,0,0,0,0
5281959998_10150469924404999,199,0,0,0,0,0
5281959998_10150469917469999,213,0,0,0,0,0
5281959998_10150469911089999,609,0,0,0,0,0
5281959998_10150469903639999,533,0,0,0,0,0
5281959998_10150469900864999,129,0,0,0,0,0
5281959998_10150469894739999,353,0,0,0,0,0
5281959998_10150469887579999,183,0,0,0,0,0
5281959998_10150469880969999,198,0,0,0,0,0
5281959998_10150469874804999,227,0,0,0,0,0
5281959998_10150469869194999,168,0,0,0,0,0
5281959998_10150469858244999,180,0,0,0,0,0
5281959998_10150469851369999,16062,1,0,0,0,0
5281959998_10150469845174999,330,0,0,0,0,0
5281959998_10150469832624999,604,0,0,0,0,0
5281959998_10150469826874999,731,0,0,0,0,0
5281959998_10150469821199999,996,0,0,0,0,0
5281959998_10150469812944999,328,0,0,0,0,0
5281959998_10150469806159999,1240,0,0,0,0,0
5281959998_10150469798639999,1128,0,0,0,0,0
5281959998_10150469792589999,277,0,0,0,0,0
5281959998_10150469786664999,811,0,0,0,0,0
5281959998_10150469775274999,172,0,0,0,0,0
5281959998_10150469766364999,304,0,0,0,0,0
5281959998_10150469758529999,13974,2,0,0,0,0
5281959998_10150469750549999,701,0,0,0,0,0
5281959998_10150469741929999,791,0,0,0,0,0
5281959998_10150469733044999,2918,0,0,0,0,0
5281959998_10150469723569999,722,0,0,0,0,0
5281959998_10150469711399999,2247,0,0,0,0,1
5281959998_10150469696979999,372,0,0,0,0,0
5281959998_10150469685969999,339,0,0,0,0,0
5281959998_10150469677829999,938,0,0,0,0,0
5281959998_10150469670799999,6811,0,0,0,0,0
5281959998_10150469662324999,266,0,0,0,1,0
5281959998_10150469655924999,360,0,0,0,0,0
5281959998_10150469635714999,308,0,0,0,0,0
5281959998_10150469637169999,235,0,0,0,0,0
5281959998_10150469628349999,187,0,0,0,0,0
5281959998_10150469622799999,2953,0,0,0,0,0
5281959998_10150469614109999,364,0,0,0,0,0
5281959998_10150469606149999,5497,0,0,0,0,0
5281959998_10150469604524999,920,0,0,0,0,0
5281959998_10150469592424999,1537,0,0,0,0,0
5281959998_10150469581994999,283,0,0,0,0,0
5281959998_10150469571674999,127,0,0,0,0,0
5281959998_10150469561524999,514,0,0,0,0,0
5281959998_10150469373394999,1116,0,0,0,0,0
5281959998_10150469549234999,277,0,0,0,0,0
5281959998_10150469540064999,170,0,0,0,0,0
5281959998_10150469536694999,352,0,0,0,0,0
5281959998_10150469532634999,80,0,0,0,0,0
5281959998_10150469525724999,450,0,0,0,0,0
5281959998_10150469521674999,122,0,0,0,0,0
5281959998_10150469516004999,113,0,0,0,0,0
5281959998_10150469511584999,112,0,0,0,0,0
5281959998_10150469506674999,204,0,0,0,0,0
5281959998_10150469499949999,224,0,0,0,0,0
5281959998_10150469491959999,684,0,0,0,0,0
5281959998_10150469481049999,181,0,0,0,0,0
5281959998_10150469468264999,11102,0,0,0,0,0
5281959998_10150469457974999,145,0,0,0,0,0
5281959998_10150469448324999,330,0,0,0,0,0
5281959998_10150469434919999,393,0,0,0,0,0
5281959998_10150469419899999,569,0,0,0,0,0
5281959998_10150469409044999,200,0,0,0,0,0
5281959998_10150469396614999,175,0,0,0,0,0
5281959998_10150469377649999,430,0,0,0,0,0
5281959998_10150469367819999,260,0,0,0,0,0
5281959998_10150469354634999,1302,0,0,0,0,0
5281959998_10150469297769999,219,0,0,0,0,0
5281959998_10150469335349999,379,0,0,0,0,0
5281959998_10150469327034999,8759,0,0,0,0,0
5281959998_10150469323529999,592,0,0,0,0,0
5281959998_10150469317144999,512,0,0,0,0,0
5281959998_10150469308654999,22115,0,0,0,0,0
5281959998_10150469296089999,219,0,0,0,0,0
5281959998_10150469292804999,1508,0,0,0,0,0
5281959998_10150469277349999,2225,0,0,0,0,0
5281959998_10150469273404999,1270,0,0,0,0,0
5281959998_10150469268994999,126,0,0,0,0,0
5281959998_10150469263074999,310,0,0,0,0,0
5281959998_10150469260794999,6155,0,0,1,0,0
5281959998_10150469253464999,231,0,0,0,0,0
5281959998_10150469245309999,192,0,0,0,0,0
5281959998_10150469238114999,777,0,0,0,0,0
5281959998_10150469227579999,89,0,0,0,0,0
5281959998_10150469215559999,162,0,0,0,0,0
5281959998_10150469203484999,181,0,0,0,0,0
5281959998_10150469189519999,102,0,0,0,0,0
5281959998_10150469178294999,191,0,0,0,0,0
5281959998_10150469165684999,140,0,0,0,0,0
5281959998_10150469152874999,88,0,0,0,0,0
5281959998_10150469137189999,117,0,0,0,0,0
5281959998_10150467787969999,103,0,0,0,0,0
5281959998_10150469120789999,394,0,0,0,0,0
5281959998_10150469101679999,151,0,0,0,0,0
5281959998_10150469071294999,271,0,0,0,0,0
5281959998_10150469055029999,892,0,0,0,0,0
5281959998_10150469027409999,818,0,0,0,0,0
5281959998_10150469005619999,891,1,0,0,0,0
5281959998_10150468985729999,168,0,0,0,0,0
5281959998_10150468964149999,1934,0,0,0,0,0
5281959998_10150468909634999,128,0,0,0,0,0
5281959998_10150468888219999,224,0,0,0,0,0
5281959998_10150468866684999,581,0,0,0,0,0
5281959998_10150468849889999,343,0,0,0,0,0
5281959998_10150468847924999,245,0,0,0,0,0
5281959998_10150468834299999,294,0,0,0,0,0
5281959998_10150468822339999,292,0,0,0,0,0
5281959998_10150468810109999,385,0,0,0,0,0
5281959998_10150468798004999,188,0,0,0,0,0
5281959998_10150468783344999,209,0,0,0,0,0
5281959998_10150468772234999,286,0,0,0,0,0
5281959998_10150468761169999,173,0,0,0,0,0
5281959998_10150468751089999,166,0,0,0,0,0
5281959998_10150468732264999,377,0,0,0,0,0
5281959998_10150468694424999,1688,0,0,0,0,0
5281959998_10150468674789999,246,0,0,0,0,0
5281959998_10150468663244999,883,0,0,0,0,0
5281959998_10150468642744999,636,0,0,0,0,0
5281959998_10150468642084999,514,0,0,0,0,0
5281959998_10150468630259999,151,0,0,0,0,0
5281959998_10150468617684999,330,0,0,0,0,0
5281959998_10150468612974999,405,0,0,0,0,0
5281959998_10150468608224999,210,0,0,0,0,0
5281959998_10150468596459999,280,0,0,0,0,0
5281959998_10150468583439999,300,0,0,0,0,0
5281959998_10150468570704999,144,0,0,0,0,0
5281959998_10150468560884999,1422,0,0,0,0,0
5281959998_10150468553449999,307,0,0,0,0,0
5281959998_10150468544264999,133,0,0,0,0,0
5281959998_10150468535929999,491,0,0,0,0,0
5281959998_10150468526334999,457,0,0,0,0,0
5281959998_10150468516329999,537,0,0,0,0,0
5281959998_10150468484629999,120,0,0,0,0,0
5281959998_10150468473034999,586,0,0,0,0,0
5281959998_10150468461459999,394,0,0,0,0,0
5281959998_10150468447249999,1205,0,0,0,0,0
5281959998_10150468429999999,617,0,0,0,0,0
5281959998_10150468415689999,297,0,0,0,0,0
5281959998_10150468396529999,943,0,0,0,0,0
5281959998_10150468388254999,239,0,0,0,0,0
5281959998_10150468366269999,232,0,0,0,0,0
5281959998_10150468323994999,304,0,0,0,0,0
5281959998_10150468263034999,135,0,0,0,0,0
5281959998_10150468239544999,303,0,0,0,0,0
5281959998_10150468206304999,1128,0,0,0,0,0
5281959998_10150468186989999,1816,0,0,0,0,0
5281959998_10150468167439999,591,0,0,0,0,0
5281959998_10150468148464999,535,0,0,0,0,0
5281959998_10150468131684999,220,0,0,0,0,0
5281959998_10150467921369999,431,0,0,0,0,0
5281959998_10150468115394999,745,0,0,0,0,0
5281959998_10150468100429999,930,0,0,0,0,0
5281959998_10150468079484999,294,0,0,0,0,0
5281959998_10150468058464999,150,0,0,0,0,0
5281959998_10150468033999999,264,0,0,0,0,0
5281959998_10150468025279999,318,0,0,0,0,0
5281959998_10150468018614999,324,0,0,0,0,0
5281959998_10150468006699999,6192,0,0,0,0,0
5281959998_10150467995644999,6153,0,0,0,0,0
5281959998_10150467989824999,220,0,0,0,0,0
5281959998_10150467983939999,676,0,0,0,0,0
5281959998_10150467977524999,225,0,0,0,0,0
5281959998_10150467970474999,475,0,0,0,0,0
5281959998_10150467963774999,956,0,0,0,0,0
5281959998_10150467955819999,229,0,0,0,0,0
5281959998_10150467948544999,227,0,0,0,0,0
5281959998_10150467942229999,118,0,0,0,0,0
5281959998_10150467935599999,8603,0,0,0,0,0
5281959998_10150467929474999,179,0,0,0,0,0
5281959998_10150467924374999,207,0,0,0,0,0
5281959998_10150467918774999,429,0,0,0,0,0
5281959998_10150467919019999,204,0,0,0,0,0
5281959998_10150467911994999,166,0,0,0,0,0
5281959998_10150467904049999,351,0,0,0,0,0
5281959998_10150467896464999,886,0,0,0,0,0
5281959998_10150467887289999,348,0,0,0,0,0
5281959998_10150467880939999,654,0,0,0,0,0
5281959998_10150467878659999,124,0,0,0,0,0
5281959998_10150467868254999,153,0,0,0,0,0
5281959998_10150467812609999,1112,0,0,0,0,0
5281959998_10150467858799999,88,0,0,0,0,0
5281959998_10150467850299999,140,0,0,0,0,0
5281959998_10150467842209999,1305,0,0,0,0,0
5281959998_10150467833624999,61303,1,0,0,0,0
5281959998_10150467824919999,3429,0,0,0,0,0
5281959998_10150467819999999,421,0,0,0,0,0
5281959998_10150467813639999,418,0,0,0,0,0
5281959998_10150467805289999,80,0,0,0,0,0
5281959998_10150467796149999,309,0,0,0,0,0
5281959998_10150467794494999,197,0,0,0,0,0
5281959998_10150467791344999,131,0,0,0,0,0
5281959998_10150467785719999,112,0,0,0,0,0
5281959998_10150467765129999,171,0,0,0,0,0
5281959998_10150467775954999,175,0,0,0,0,0
5281959998_10150467771004999,774,0,0,0,0,0
5281959998_10150467751464999,168,0,0,0,0,0
5281959998_10150467759229999,354,0,0,0,0,0
5281959998_10150467752599999,167,0,0,0,0,0
5281959998_10150467745549999,839,0,0,0,0,0
5281959998_10150467733969999,377,0,0,0,0,0
5281959998_10150467728759999,9506,0,0,0,0,0
5281959998_10150467722909999,296,0,0,0,0,0
5281959998_10150467714944999,645,0,0,0,0,0
5281959998_10150467710014999,610,0,0,0,0,0
5281959998_10150467704524999,178,0,0,0,0,0
5281959998_10150467686814999,604,0,0,0,0,0
5281959998_10150467692479999,411,0,0,0,0,0
5281959998_10150467688779999,202,0,0,0,0,0
5281959998_10150467680289999,697,0,0,0,0,0
5281959998_10150467675329999,601,0,0,0,0,0
5281959998_10150467669429999,237,0,0,0,0,0
5281959998_10150467663474999,920,0,0,0,0,0
5281959998_10150467657244999,185,0,0,0,0,0
5281959998_10150467651204999,218,0,0,0,0,0
5281959998_10150467643439999,2411,0,0,0,0,0
5281959998_10150467640769999,136,0,0,0,0,0
5281959998_10150467639909999,107,0,0,0,0,0
5281959998_10150467634014999,130,0,0,0,0,0
5281959998_10150467628344999,212,0,0,0,0,0
5281959998_10150467623509999,156,0,0,0,0,0
5281959998_10150467619159999,351,0,0,0,0,0
5281959998_10150467616439999,357,0,0,0,0,0
5281959998_10150467613794999,174,0,0,0,0,0
5281959998_10150467605149999,724,0,0,0,0,0
5281959998_10150467602944999,1248,0,0,0,0,0
5281959998_10150467600849999,146,0,0,0,0,0
5281959998_10150467598734999,3897,0,0,0,0,0
5281959998_10150467595984999,211,0,0,0,0,0
5281959998_10150467593959999,811,0,0,0,0,0
5281959998_10150467590174999,227,0,0,0,0,0
5281959998_10150467586839999,213,0,0,0,0,0
5281959998_10150467583819999,187,0,0,0,0,0
5281959998_10150467580989999,165,0,0,0,0,0
5281959998_10150467573214999,149,0,0,0,0,0
5281959998_10150467569684999,173,0,0,0,0,0
5281959998_10150467564579999,165,0,0,0,0,0
5281959998_10150467558244999,168,0,0,0,0,0
5281959998_10150467559229999,432,0,0,0,0,0
5281959998_10150467554804999,174,0,0,0,0,0
5281959998_10150467554479999,180,0,0,0,0,0
5281959998_10150467554434999,151,0,0,0,0,0
5281959998_10150467554384999,192,0,0,0,0,0
5281959998_10150467554334999,60,0,0,0,0,0
5281959998_10150467554309999,160,0,0,0,0,0
5281959998_10150467546909999,112,0,0,0,0,0
5281959998_10150467539879999,114,0,0,0,0,0
5281959998_10150467532734999,998,0,0,0,0,0
5281959998_10150467525499999,143,0,0,0,0,0
5281959998_10150467517379999,345,0,0,0,0,0
5281959998_10150467488949999,989,0,0,0,0,0
5281959998_10150467459839999,785,0,0,0,0,0
5281959998_10150467480699999,139,0,0,0,0,0
5281959998_10150467476214999,112,0,0,0,0,0
5281959998_10150467469769999,193,0,0,0,0,0
5281959998_10150467464514999,1127,0,0,0,0,0
5281959998_10150467459859999,287,0,0,0,0,0
5281959998_10150467455224999,758,0,0,0,0,0
5281959998_10150467451244999,118,0,0,0,0,0
5281959998_10150467449189999,18,0,0,0,0,0
5281959998_10150467445614999,143,0,0,0,0,0
5281959998_10150467438209999,171,0,0,0,0,0
5281959998_10150467428424999,361,0,0,0,0,0
5281959998_10150467424579999,696,0,0,0,0,0
5281959998_10150467421574999,151,0,0,0,0,0
5281959998_10150467413704999,461,0,0,0,0,0
5281959998_10150467405009999,2561,0,0,0,0,0
5281959998_10150467399989999,1298,0,0,0,0,0
5281959998_10150467391329999,768,0,0,0,0,0
5281959998_10150467386849999,116,0,0,0,0,0
5281959998_10150467385239999,380,0,0,0,0,0
5281959998_10150467356854999,144,0,0,0,0,0
5281959998_10150467373064999,1088,0,0,0,0,0
5281959998_10150467364669999,208,0,0,0,0,0
5281959998_10150467358469999,386,0,0,0,0,0
5281959998_10150467352304999,317,0,0,0,0,0
5281959998_10150467332614999,128,0,0,0,0,0
5281959998_10150467338744999,211,0,0,0,0,0
5281959998_10150467331909999,328,0,0,0,0,0
5281959998_10150467325444999,152,0,0,0,0,0
5281959998_10150467319814999,4228,0,1,0,0,0
5281959998_10150467313799999,1364,0,0,0,0,0
5281959998_10150467306629999,874,0,0,0,0,0
5281959998_10150467300069999,270,0,0,0,0,0
5281959998_10150467293724999,162,0,0,0,0,0
5281959998_10150467288384999,313,0,0,0,0,0
5281959998_10150467283534999,352,0,0,0,0,0
5281959998_10150467279649999,92,0,0,0,0,0
5281959998_10150467276349999,219,0,0,0,0,0
5281959998_10150467269749999,141,0,0,0,0,0
5281959998_10150467263794999,318,0,0,0,0,0
5281959998_10150467252099999,155,0,0,0,0,0
5281959998_10150467245204999,182,0,0,0,0,0
5281959998_10150467237454999,326,0,0,0,0,0
5281959998_10150467230699999,316,0,0,0,0,0
5281959998_10150467225664999,133,0,0,0,0,0
5281959998_10150467223084999,147,0,0,0,0,0
5281959998_10150467220734999,517,0,0,0,0,0
5281959998_10150467216869999,1755,0,0,0,0,0
5281959998_10150467213304999,125,0,0,0,0,0
5281959998_10150467210954999,200,0,0,0,0,0
5281959998_10150467207534999,209,0,0,0,0,0
5281959998_10150467205294999,629,0,0,0,0,0
5281959998_10150467203144999,191,0,0,0,0,0
5281959998_10150467198894999,152,0,0,0,0,0
5281959998_10150467194834999,188,0,0,0,0,0
5281959998_10150467190299999,353,0,0,0,0,0
5281959998_10150467185779999,132,0,0,0,0,0
5281959998_10150467180464999,216,0,0,0,0,0
5281959998_10150467175529999,298,0,0,0,0,0
5281959998_10150467168014999,127,0,0,0,0,0
5281959998_10150467165424999,263,0,0,0,0,0
5281959998_10150467162899999,1356,1,0,0,0,0
5281959998_10150467156629999,309,0,0,0,0,0
5281959998_10150467147484999,561,0,0,0,0,0
5281959998_10150467121289999,178752,0,0,0,1,0
5281959998_10150467140704999,23852,0,0,0,0,0
5281959998_10150467122384999,280,0,0,0,0,0
5281959998_10150467134749999,493,0,0,0,0,0
5281959998_10150467130119999,149,0,0,0,0,0
5281959998_10150467125029999,285,0,0,0,0,0
5281959998_10150467115054999,516,0,0,0,0,0
5281959998_10150467099784999,180,0,0,0,0,0
5281959998_10150467107349999,1024,0,0,0,0,0
5281959998_10150467099484999,186,0,0,0,0,0
5281959998_10150467092384999,667,0,0,0,0,0
5281959998_10150467091819999,2562,0,0,0,0,0
5281959998_10150467070104999,342,0,0,0,0,0
5281959998_10150467066609999,9569,0,0,0,0,0
5281959998_10150467074304999,135,0,0,0,0,0
5281959998_10150467065529999,169,0,0,0,0,0
5281959998_10150467064209999,724,0,0,0,0,0
5281959998_10150467037189999,99,0,0,0,0,0
5281959998_10150467012194999,320,0,0,0,0,0
5281959998_10150466987489999,3212,0,0,0,0,0
5281959998_10150466961964999,2293,0,0,0,0,0
5281959998_10150466950914999,1032,0,0,0,0,0
5281959998_10150466947409999,226,0,0,0,0,0
5281959998_10150466940174999,1800,0,0,0,0,0
5281959998_10150466935264999,319,0,0,0,0,0
5281959998_10150466925674999,245,0,0,0,0,0
5281959998_10150466923409999,297,0,0,0,0,0
5281959998_10150466919494999,261,0,0,0,0,0
5281959998_10150466913474999,183,0,0,0,0,0
5281959998_10150466907449999,186,0,0,0,0,0
5281959998_10150466901174999,553,0,0,0,0,0
5281959998_10150466897949999,1287,0,0,0,0,0
5281959998_10150466889899999,323,0,0,0,0,0
5281959998_10150466884579999,198,0,0,0,0,0
5281959998_10150466881754999,258,0,0,0,0,0
5281959998_10150466875454999,674,0,0,0,0,0
5281959998_10150466869194999,1400,0,0,0,0,0
5281959998_10150466863439999,976,0,0,0,0,0
5281959998_10150466857144999,781,0,0,0,0,0
5281959998_10150466844609999,320,0,0,0,0,0
5281959998_10150466839094999,69,0,0,0,0,0
5281959998_10150466833144999,353,0,0,0,0,0
5281959998_10150466827519999,179,0,0,0,0,0
5281959998_10150466820979999,308,0,0,0,0,0
5281959998_10150466815189999,240,0,0,0,0,0
5281959998_10150466806359999,409,0,0,0,0,0
5281959998_10150466797129999,142,0,0,0,0,0
5281959998_10150466782959999,374,0,0,0,0,0
5281959998_10150466772779999,348,0,0,0,0,0
5281959998_10150466766484999,743,0,0,0,0,0
5281959998_10150466759059999,3821,0,0,0,0,0
5281959998_10150466756579999,122,0,0,0,0,0
5281959998_10150466753719999,117,0,0,0,0,0
5281959998_10150466751429999,237,0,0,0,0,0
5281959998_10150466748949999,188,0,0,0,0,0
5281959998_10150466747069999,188,1,0,0,0,0
5281959998_10150466744374999,116,0,0,0,0,0
5281959998_10150466679229999,390,0,0,0,0,0
5281959998_10150466741154999,171,0,0,0,0,0
5281959998_10150466735559999,195,0,0,0,0,0
5281959998_10150466729709999,463,0,0,0,0,0
5281959998_10150466723814999,6713,0,0,0,0,0
5281959998_10150466719444999,110,0,0,0,0,0
5281959998_10150466714519999,39104,0,0,0,0,0
5281959998_10150466709234999,602,0,0,0,0,0
5281959998_10150466706194999,838,0,0,0,0,0
5281959998_10150466702404999,212,0,0,0,0,0
5281959998_10150466698419999,347,0,0,0,0,0
5281959998_10150466696329999,355,0,0,0,0,0
5281959998_10150466688079999,106,0,0,0,0,0
5281959998_10150466681529999,58022,0,0,0,0,0
5281959998_10150466667839999,536,0,0,0,0,0
5281959998_10150466663224999,1272,0,0,0,0,0
5281959998_10150466658349999,154,0,0,0,0,0
5281959998_10150466655624999,241,0,0,0,0,0
5281959998_10150466649114999,33053,3,0,0,0,0
5281959998_10150466635229999,515,0,0,0,0,0
5281959998_10150466609939999,3313,0,0,0,0,0
5281959998_10150466620704999,1430,0,0,0,0,0
5281959998_10150466607384999,37422,0,0,0,0,0
5281959998_10150466608334999,144,0,0,0,0,0
5281959998_10150466602249999,342,0,0,0,0,0
5281959998_10150466555809999,118,0,0,0,0,0
5281959998_10150466589084999,740,0,0,0,0,0
5281959998_10150466584339999,468,1,0,0,0,0
5281959998_10150466578124999,1815,0,0,0,0,0
